ID	TR02_TYPE	ORG_NAME	SECTOR_ID	ORG_NETWORK_BIT	ORG_PARTICIPANT_BIT	ORG_NB_EMPLOY	ORG_URL	ORG_BHR_URL	ORG_DATE_CREATE	ORG_DATE_MODIFICATION	ORG_DATE_JOINING	ORG_DATE_DELISTED	ORG_ACTIVE	ORG_ISGLOBAL500	TR01_COUNTRY_ID	ORG_STATUS_COP	ORG_COP_ALERT	ORG_UN_SPEC	ORG_PART_MAIL	ORG_30DAYS_TO_COP	ORG_90DAYS_TO_COP	ORG_TODAY_COPDUE	ORG_TODAY_INACT	ORG_30DAYS_TO_INACT	ORG_90DAYS_TO_INACT	ORG_MEMBER_ONEYEAR	ORG_LISTED_STATUS	ORG_LIST_CODE	ORG_LIST_EXCHANGE_CODE	ORG_PARENT_NAME	ORG_PARENT_LIST_CODE	TR11_REASON	ORG_LAST_MODIFIED_BY	ORG_JOIN_LETTER
1795	Company	"Compañia Logistica de Hidrocarburos CLH, S.A."	31	FALSE	TRUE	1800	http://www.clh.es		8/17/2007	8/17/2007	8/17/2007		TRUE	FALSE	ES	2			0	6/1/2010	4/2/2010	7/1/2010	7/1/2011	6/1/2011	4/2/2011	8/16/2008	0		ZXXZ					
1796	Company	Compania Manufacturera Manisol S.L.	32	FALSE	TRUE	781			6/27/2006	7/11/2006	6/27/2006		TRUE	FALSE	CO	0			0	5/27/2008	3/28/2008	6/26/2008	6/26/2009	5/27/2009	3/28/2009	6/27/2007			ZXXZ					
1797	Company	Compania Mexicana de Aviacion	3	FALSE	TRUE	6437	http://www.mexicana.com.mx		1/23/2006	1/23/2006	1/23/2006		TRUE	FALSE	MX	1			0	5/25/2009	3/26/2009	6/24/2009	6/24/2010	5/25/2010	3/26/2010	1/23/2007			ZXXZ					
1798	Company	Compania Minera Erika S.A.C.	22	FALSE	TRUE	370			10/26/2005		4/20/2004	4/20/2008	FALSE	FALSE	PE	3			0	3/21/2006	1/20/2006	4/20/2006	4/20/2007	3/21/2007	1/20/2007	4/20/2005			ZXXZ			3		
9205	SME	Company 'DELO'	6	FALSE	TRUE	110	http://www.delo-company.com		3/23/2009	3/23/2009	3/23/2009		TRUE	FALSE	BY	2			0	2/21/2011	12/23/2010	3/23/2011	3/22/2012	2/21/2012	12/23/2011	3/23/2010	0		ZXXZ	All		0	87806823	pdf
1800	NGO Local	Comparte	101	FALSE	TRUE	14	http://www.comparte.cl		10/26/2005	4/17/2008	5/26/2004		TRUE	FALSE	CL	2			0							5/26/2005	0		ZXXZ	All		0		
1801	Company	Compass Group PLC	14	FALSE	TRUE	440000	http://www.compass-group.com		10/26/2005	9/20/2006	6/17/2004		TRUE	FALSE	GB	2			0	12/30/2009	10/31/2009	1/29/2010	1/29/2011	12/30/2010	10/31/2010	6/17/2005	2	CPG	LON					
1802	SME	Compfitt A/S	6	FALSE	TRUE	30	http://www.compfitt.com		10/26/2005		7/5/2005	7/5/2009	FALSE	FALSE	DK	3			0	6/5/2007	4/6/2007	7/5/2007	7/4/2008	6/4/2008	4/5/2008	7/5/2006			ZXXZ			3		
8807	SME	Complast Industries Limited	16	FALSE	TRUE	80			12/19/2008	12/19/2008	12/19/2008		TRUE	FALSE	KE	2			0	11/19/2010	9/20/2010	12/19/2010	12/19/2011	11/19/2011	9/20/2011	12/19/2009	0		ZXXZ	All		0		pdf
1803	Company	Complexe Chimique Camerounais (C.C.C)	32	FALSE	TRUE	359	http://www.fadilgroup.com		10/26/2005		9/17/2003		TRUE	FALSE	CM	2			0	10/22/2009	8/23/2009	11/21/2009	11/21/2010	10/22/2010	8/23/2010	9/16/2004			ZXXZ					
1804	SME	Complexo Juridico Damasio de Jesus	11	FALSE	TRUE	200	http://www.damasio.com.br		11/21/2006	11/21/2006	11/21/2006		TRUE	FALSE	BR	1			0	10/21/2008	8/22/2008	11/20/2008	11/20/2009	10/21/2009	8/22/2009	11/21/2007			ZXXZ					
1805	SME	CompuMe	6	FALSE	TRUE	27	http://www.compume.com		10/26/2005	5/15/2008	5/11/2004		TRUE	FALSE	EG	1			0	1/20/2009	11/21/2008	2/19/2009	2/19/2010	1/20/2010	11/21/2009	5/11/2005	0		ZXXZ	All		0		
1806	Company	Computacenter	17	FALSE	TRUE	9400	http://www.computacenter.com		4/30/2007	4/17/2008	4/30/2007		TRUE	FALSE	GB	2			0	3/3/2010	1/2/2010	4/2/2010	4/2/2011	3/3/2011	1/2/2011	4/29/2008	2	CCC	LON	All		0		
1807	Company	Computer Sciences Corporation	17	FALSE	TRUE	6000	http://www.csc.com		1/31/2008	1/31/2008	1/31/2008		TRUE	FALSE	FR	2			0	12/31/2009	11/1/2009	1/30/2010	1/30/2011	12/31/2010	11/1/2010	1/30/2009	0		ZXXZ	All		0		
7879	SME	Compware Medical GmbH	15	FALSE	TRUE	16	http://www.compwaremedical.com		7/3/2008	7/3/2008	7/3/2008		TRUE	FALSE	DE	2			0	6/3/2010	4/4/2010	7/3/2010	7/3/2011	6/3/2011	4/4/2011	7/3/2009	0		ZXXZ	All		0		pdf
1808	Public Sector Organization	Comune Di Acerra	101	FALSE	TRUE	220	http://www.comune.acerra.na.it		8/20/2007	11/21/2008	8/20/2007		TRUE	FALSE	IT	2			0	7/20/2009	5/21/2009	8/19/2009	8/19/2010	7/20/2010	5/21/2010	8/19/2008	4		ZXXZ	All		0		
1809	Public Sector Organization	Comune di Taranto	101	FALSE	TRUE	1300	http://www.comuneta.comune.taranto.it		8/17/2006	11/21/2008	8/17/2006		TRUE	FALSE	IT	1			0	7/17/2008	5/18/2008	8/16/2008	8/16/2009	7/17/2009	5/18/2009	8/17/2007	0		ZXXZ	All		0		
1810	SME	"Comunicacion Digital para Oficina, S.A. DE C.V."	6	FALSE	TRUE	12	http://www.codigoqro.com		8/22/2007	8/22/2007	7/31/2006		TRUE	FALSE	MX	0			0	6/30/2008	5/1/2008	7/30/2008	7/30/2009	6/30/2009	5/1/2009	8/21/2008	0		ZXXZ					
1811	SME	Comunicarte Marketing Cultural e Social	11	FALSE	TRUE	110	http://www.comunicarte.com.br		11/13/2006	11/13/2006	11/13/2006		TRUE	FALSE	BR	1			0	10/13/2008	8/14/2008	11/12/2008	11/12/2009	10/13/2009	8/14/2009	11/13/2007			ZXXZ					
1812	SME	Conacon C.A.	9	FALSE	TRUE	10			6/27/2006	6/27/2006	6/27/2006		TRUE	FALSE	CO	0			0	5/27/2008	3/28/2008	6/26/2008	6/26/2009	5/27/2009	3/28/2009	6/27/2007			ZXXZ					
1813	Business Association Local	CONAJE	101	FALSE	TRUE	10	http://www.conaje.com.br		10/26/2005		1/25/2005		TRUE	FALSE	BR	2			0							1/25/2006			ZXXZ					
1814	SME	Conceria M2 sas di Masoni Ademaro & Co	29	FALSE	TRUE	23			10/26/2005		4/12/2004	4/12/2008	FALSE	FALSE	IT	3			0	3/13/2006	1/12/2006	4/12/2006	4/12/2007	3/13/2007	1/12/2007	4/12/2005			ZXXZ			3		
1815	Company	Concern MG Baltic	21	FALSE	TRUE	2800	http://www.mgbaltic.lt		10/26/2005		6/13/2005		TRUE	FALSE	LT	1			0	5/3/2009	3/4/2009	6/2/2009	6/2/2010	5/3/2010	3/4/2010	6/13/2006			ZXXZ					
1816	NGO Local	"Concerned Citizens Speak, Inc"	101	FALSE	TRUE	6			6/23/2007	4/17/2008	6/23/2007		TRUE	FALSE	US	2			0							6/22/2008	0		ZXXZ	All		0		
1817	NGO Local	"Concerned Citizens Speak, Inc."	101	FALSE	FALSE	6			6/13/2007	8/17/2007	6/13/2007		FALSE	FALSE	US	2			0							6/12/2008	0		ZXXZ					
1818	SME	Concessionaria Litoral Norte S/A - CLN	32	FALSE	TRUE	162	http://www.clnorte.com.br		6/19/2007	6/19/2007	6/19/2007		TRUE	FALSE	BR	1			0	5/19/2009	3/20/2009	6/18/2009	6/18/2010	5/19/2010	3/20/2010	6/18/2008			ZXXZ					
7715	SME	Concrete Campus Limited	17	FALSE	TRUE	10	http://www.concretecampus.com		6/10/2008	6/10/2008	6/10/2008		TRUE	FALSE	NZ	2			0	5/11/2010	3/12/2010	6/10/2010	6/10/2011	5/11/2011	3/12/2011	6/10/2009	0					0		pdf
8352	SME	Condi Ouest	16	FALSE	TRUE	42	http://www.condi-ouest.com		9/29/2008	9/29/2008	9/29/2008		TRUE	FALSE	FR	2			0	8/30/2010	7/1/2010	9/29/2010	9/29/2011	8/30/2011	7/1/2011	9/29/2009	0		ZXXZ	All		0		pdf
1819	SME	Condominio Conjunto Nacional	9	FALSE	TRUE	0			10/26/2005		6/27/2003	6/27/2007	FALSE	FALSE	BR	0			0	5/27/2005	3/28/2005	6/26/2005	6/26/2006	5/27/2006	3/28/2006	6/26/2004			ZXXZ			3		
1820	Company	Condor Building Contracting LLC	9	FALSE	TRUE	2500	http://www.thecondorgroup.com		6/19/2007	6/19/2007	6/19/2007		TRUE	FALSE	AE	2			0	6/29/2010	4/30/2010	7/29/2010	7/29/2011	6/29/2011	4/30/2011	6/18/2008			ZXXZ					
1821	Company	Conecta-Tunisie	2	FALSE	TRUE	210			9/28/2006	10/27/2006	9/28/2006		TRUE	FALSE	TN	1			0	8/28/2008	6/29/2008	9/27/2008	9/27/2009	8/28/2009	6/29/2009	9/28/2007			ZXXZ					
7884	SME	Conergy Pte Ltd.	32	FALSE	TRUE	35	http://www.conergy.com		7/7/2008	8/21/2008	7/7/2008		TRUE	FALSE	SG	2			0	6/7/2010	4/8/2010	7/7/2010	7/7/2011	6/7/2011	4/8/2011	7/7/2009	3		ZXXZ	All		0		pdf
1822	SME	Conexión Social	32	FALSE	TRUE	10			9/21/2006	1/15/2008	1/20/2004		TRUE	FALSE	ES	2				12/27/2009	10/28/2009	1/26/2010	1/26/2011	12/27/2010	10/28/2010	1/19/2005	0		ZXXZ			0		
1823	Business Association Local	Confartigianato - Confederazione Generale Italiana dell'Artigianato	101	FALSE	TRUE	100	http://www.confartigianato.it/		3/27/2006	4/20/2006	3/27/2006		TRUE	FALSE	IT	2			0							3/27/2007			ZXXZ					
1824	Business Association Local	Confederacao das Associacoes Comerciais e Empresariais do Brazil - CACB	101	FALSE	TRUE	35			10/26/2005		11/5/2004		TRUE	FALSE	BR	2			0							11/5/2005			ZXXZ					
1825	Business Association Local	Confederacion de Camaras Industriales de los Estados Unidos Mexicanos CONCAMIN	101	FALSE	TRUE	36	http://www.concamin.org.mx		10/26/2005	4/6/2006	6/18/2003		TRUE	FALSE	MX	2			0							6/17/2004			ZXXZ					
1826	Business Association Local	Confederacion de Cooperativas de Colombia CONFECOOP	101	FALSE	TRUE	15	http://www.portalcooperativo.coop		10/11/2007	10/11/2007	10/11/2007		TRUE	FALSE	CO	2			0								0		ZXXZ					
1827	SME	"Confederacion del Canada Dominicana, S.A."	13	FALSE	TRUE	70	http://www.confedom.com.do		9/4/2006	9/4/2006	9/4/2006		TRUE	FALSE	DO	1			0	8/4/2008	6/5/2008	9/3/2008	9/3/2009	8/4/2009	6/5/2009	9/4/2007			ZXXZ					
1828	Business Association Local	Confederacion Empresarial de Ourense	101	FALSE	TRUE	27	http://www.ceo.es		10/26/2005	3/22/2007	11/18/2005		TRUE	FALSE	ES	2			0	10/19/2007	8/20/2007	11/18/2007	11/17/2008	10/18/2008	8/19/2008	11/18/2006			ZXXZ					
9764	Business Association Local	Confederacion Empresarial Espanola de la Economi Social - Cepes	101	FALSE	TRUE	7	http://www.cepes.es		7/14/2009	7/14/2009	7/14/2009		TRUE	FALSE	ES	2			1	6/14/2011	4/15/2011	7/14/2011	7/13/2012	6/13/2012	4/14/2012	7/14/2010	0		ZXXZ	All		0	87806823	pdf
1829	Business Association Local	Confederación Española de Organizaciones Empresariales	101	FALSE	TRUE	150	http://www.ceoe.es		10/26/2005		5/21/2003		TRUE	FALSE	ES	2			0							5/20/2004			ZXXZ					
1830	NGO Local	Confederación Europea de Mayores - CEMA	101	FALSE	TRUE	6			9/21/2006	4/17/2008	5/18/2004		TRUE	FALSE	ES	2										5/18/2005	0		ZXXZ	All		0		
1831	Business Association Local	Confederacion Patronal de la Republica Dominicana	101	FALSE	TRUE	4			9/4/2006	9/4/2006	9/4/2006		TRUE	FALSE	DO	2			0							9/4/2007			ZXXZ					
1832	Business Association Local	"Confederacion Patronal de la Republica Mexicana, C.P (COPARMEX)"	101	FALSE	TRUE	47	http://www.coparmex.org.mx		10/26/2005		5/31/2005		TRUE	FALSE	MX	2			0							5/31/2006			ZXXZ					
1833	NGO Local	Confederacion USEM	101	FALSE	TRUE	7	http://www.usemconfederacion.org		4/6/2006	5/15/2006	4/11/2006		TRUE	FALSE	MX	2			0							4/11/2007			ZXXZ					
1834	Business Association Local	Confederation Generale des Enteprises de Cote D'Ivoire	101	FALSE	TRUE	17	http://www.cgeci.org		8/9/2007	8/9/2007	8/9/2007		TRUE	FALSE	CI	2			0										ZXXZ					
1835	Business Association Local	Confédération Générale des Entreprises du Maroc - CGEM	101	FALSE	TRUE	45			1/23/2007	2/5/2007	12/12/2006		TRUE	FALSE	MA	2			0	11/11/2008	9/12/2008	12/11/2008	12/11/2009	11/11/2009	9/12/2009	12/12/2007			ZXXZ					
1837	Business Association Local	Confederation Nationale des Travailleurs du Senegal	101	FALSE	TRUE	20			11/8/2007	11/8/2007	11/8/2007		TRUE	FALSE	SN	2			0								0		ZXXZ					
1838	Business Association Local	Confederation of Danish Industries	101	FALSE	TRUE	0			10/26/2005		1/10/2003		TRUE	FALSE	DK	2			0							1/10/2004			ZXXZ					
1839	Business Association Local	Confederation of Employers of Ukraine	101	FALSE	TRUE	10	http://www.confeu.org		3/26/2007	6/5/2008	3/26/2007		TRUE	FALSE	UA	2			0							3/25/2008	0		ZXXZ	All		0		
1841	Business Association Local	Confederation of India Industry	101	FALSE	TRUE	750	http://www.ciionline.org		10/26/2005	3/22/2007	5/21/2003		TRUE	FALSE	IN	2			0							5/20/2004			ZXXZ					
9153	Labour Local	Confederation of Mongolian Trade Union	101	FALSE	TRUE	32	http://www.cmtu.mn		3/10/2009	3/10/2009	3/10/2009		TRUE	FALSE	MN	2			0	2/8/2011	12/10/2010	3/10/2011	3/9/2012	2/8/2012	12/10/2011	3/10/2010	0		ZXXZ	All		0	87806823	pdf
1842	Business Association Local	Confederation of Norwegian Enterprise	101	FALSE	TRUE	0	http://www.nho.no		10/26/2005	2/13/2007	7/29/2003		TRUE	FALSE	NO	2			0							7/28/2004			ZXXZ					
1843	Labour Local	Confederation of South African Trade Unions (COSATU)	101	FALSE	TRUE	0			10/26/2005		5/21/2003		TRUE	FALSE	ZA	2			0							5/20/2004			ZXXZ					
1844	Mailing List	Confederation Suisse	101	FALSE	FALSE	0			4/11/2007	4/11/2007			FALSE	FALSE	CH	2													ZXXZ					
1845	Academic	Conference des Grand Ecoles	101	FALSE	TRUE	1	http://www.cge.assoc.fr		8/17/2006	8/17/2006	8/17/2006		TRUE	FALSE	FR	2			0							8/17/2007			ZXXZ					
1846	NGO Global	Conference of NGOs (CONGO)	101	FALSE	FALSE	0			2/12/2008	2/12/2008			FALSE	FALSE	CH	2											0		ZXXZ	All		0		
1847	SME	Confidi Roma Gafiart	13	FALSE	TRUE	10	http://www.gafiart.it		12/5/2006	12/5/2006	12/5/2006		TRUE	FALSE	IT	2			0	11/10/2009	9/11/2009	12/10/2009	12/10/2010	11/10/2010	9/11/2010	12/5/2007			ZXXZ					
1848	Business Association Local	CONFIEP - National Confederation of Private Business Associations	101	FALSE	TRUE	20	http://www.confiep.org.pe		10/26/2005		4/20/2004		TRUE	FALSE	PE	2			0							4/20/2005			ZXXZ					
1849	SME	Confiserie du Roy Rene	14	FALSE	TRUE	65			10/26/2005	5/23/2007	6/18/2003	6/18/2007	FALSE	FALSE	FR	0			0	5/18/2005	3/19/2005	6/17/2005	6/17/2006	5/18/2006	3/19/2006	6/17/2004			ZXXZ			3		
1850	Business Association Local	Confservizi	101	FALSE	TRUE	154	http://www.confservizi.net		10/26/2005		5/26/2004		TRUE	FALSE	IT	2			0							5/26/2005			ZXXZ					
1851	SME	Congelados del Sur S.A.	14	FALSE	TRUE	50	http://www.mondofrizzatta.com		1/10/2008	1/10/2008	1/10/2008		TRUE	FALSE	AR	2			0	12/10/2009	10/11/2009	1/9/2010	1/9/2011	12/10/2010	10/11/2010	1/9/2009	0		ZXXZ					
1852	Company	Congress Centre Sofia	30	FALSE	TRUE	300	http://www.ndk.bg		10/26/2005		6/23/2004	6/23/2008	FALSE	FALSE	BG	3			0	5/24/2006	3/25/2006	6/23/2006	6/23/2007	5/24/2007	3/25/2007	6/23/2005			ZXXZ			3		
8444	Company	Congrex Group	30	FALSE	TRUE	500	http://www.congrex.com		10/10/2008	10/10/2008	10/10/2008		TRUE	FALSE	SW	2			0	9/10/2010	7/12/2010	10/10/2010	10/10/2011	9/10/2011	7/12/2011	10/10/2009	1		ZXXZ	All		0		pdf
1853	Business Association Local	Conindustria	101	FALSE	TRUE	143	http://www.conindustria.org		12/18/2006	12/18/2006	12/18/2006		TRUE	FALSE	VE	2			0							12/18/2007			ZXXZ					
1854	SME	"Conjunto Condominal Plaza Boulevares, A.C."	6	FALSE	TRUE	10	http://www.boulevares.com		8/23/2007	8/23/2007	7/31/2006		TRUE	FALSE	MX	0			0	6/30/2008	5/1/2008	7/30/2008	7/30/2009	6/30/2009	5/1/2009	8/22/2008	0		ZXXZ					
9528	CSR Organization	CONKAUSA	101	FALSE	TRUE	14			5/27/2009	5/27/2009	5/27/2009		TRUE	FALSE	MX	2			1	4/27/2011	2/26/2011	5/27/2011	5/26/2012	4/26/2012	2/26/2012	5/27/2010	0		ZXXZ	All		0	87806823	pdf
1855	Business Association Local	Connecting-Managers	101	FALSE	TRUE	8	http://www.connecting-managers.com		10/26/2005		5/24/2005		TRUE	FALSE	IT	2			0							5/24/2006			ZXXZ					
7731	SME	Connective Communications Ltd.	21	FALSE	TRUE	15	http://www.connective.gr		6/11/2008	6/11/2008	6/11/2008		TRUE	FALSE	GR	2			0	5/12/2010	3/13/2010	6/11/2010	6/11/2011	5/12/2011	3/13/2011	6/11/2009	0		ZXXZ	All		0		pdf
1856	Business Association Local	Conness Energieberatungs-Planungs- und Betriebs GMBH	101	FALSE	TRUE	0			10/26/2005		1/22/2004		TRUE	FALSE	AT	2			0							1/21/2005			ZXXZ					
1858	Company	ConocoPhillips	32	FALSE	FALSE	0		C/ConocoPhillips	10/26/2005		10/26/2005		FALSE	FALSE	KZ	2			0	7/2/2007	5/3/2007	8/1/2007	7/31/2008	7/1/2008	5/2/2008	10/26/2006			ZXXZ					
1859	SME	CONSCIO	11	FALSE	TRUE	10	http://www.conscio.fr		10/26/2005		7/30/2004	6/30/2008	FALSE	FALSE	FR	3			0	5/31/2006	4/1/2006	6/30/2006	6/30/2007	5/31/2007	4/1/2007	7/30/2005			ZXXZ			3		
1860	SME	Conseil Marketing Publicite SA - CMP	21	FALSE	TRUE	20			2/16/2007	2/16/2007	2/16/2007		TRUE	FALSE	FR	1			0	1/16/2009	11/17/2008	2/15/2009	2/15/2010	1/16/2010	11/17/2009	2/16/2008			ZXXZ					
1861	Business Association Local	Conseil National du Patronat du Senegal	101	FALSE	TRUE	18	http://www.cnp.sn		8/30/2007	8/30/2007	8/30/2007		TRUE	FALSE	SN	2			0								0		ZXXZ					
1862	Micro Entreprise	Consejeros Independientes S.L. (CEMAD)	101	FALSE	TRUE	10			10/26/2005	1/14/2008	10/26/2005		FALSE	FALSE	ES	1			0	9/26/2007	7/28/2007	10/26/2007	10/25/2008	9/25/2008	7/27/2008	10/26/2006	0		ZXXZ			0		
1863	Business Association Local	Consejo Coordinador Empresarial - CCE	101	FALSE	TRUE	18	http://cce.org.mx		3/29/2006	3/29/2006	3/29/2006		TRUE	FALSE	MX	2			0							3/29/2007			ZXXZ					
1864	Business Association Local	Consejo Coordinador Empresarial De Campeche A.C.	101	FALSE	TRUE	15	http://www.ccecamp.com.mx		4/20/2006	4/20/2006	4/21/2006		TRUE	FALSE	MX	2			0							4/21/2007			ZXXZ					
8018	Business Association Local	Consejo General de Colegios Oficiales de Farmaceuticos	101	FALSE	TRUE	68	http://www.portalfarma.com		7/24/2008	7/24/2008	7/24/2008		TRUE	FALSE	ES	2			0	6/24/2010	4/25/2010	7/24/2010	7/24/2011	6/24/2011	4/25/2011	7/24/2009	0		ZXXZ	All		0		pdf
1865	NGO Local	"Consejo Mexicano para el Desarrollo Economico y Social, A.C."	101	FALSE	TRUE	10	http://www.consejomexicano.org.mx/		10/26/2005		4/4/2005		TRUE	FALSE	MX	2			0							4/4/2006			ZXXZ					
1866	NGO Local	Consejo Municipal de Derechos del Nino y del Adolescente	101	FALSE	TRUE	15			12/6/2006	4/17/2008	12/6/2006		TRUE	FALSE	VE	2			0							12/6/2007	0		ZXXZ	All		0		
1867	NGO Local	Consejo Nacional de Periodismo	101	FALSE	TRUE	2	http://www.cnppanama.org		4/30/2007	4/17/2008	4/30/2007		TRUE	FALSE	PA	2			0							4/29/2008	0		ZXXZ	All		0		
1868	NGO Local	Consejo Nacional Para Prevenir La Discriminacion	101	FALSE	TRUE	60	http://conapred.org.mx		4/17/2006	4/17/2006	4/17/2006		TRUE	FALSE	MX	2			0							4/17/2007			ZXXZ					
8752	Public Sector Organization	Consejo Provincial de Pichincha	101	FALSE	TRUE	1200	http://www.pichincha.gov.ec		12/11/2008	12/11/2008	12/11/2008		TRUE	FALSE	EC	2			0	11/11/2010	9/12/2010	12/11/2010	12/11/2011	11/11/2011	9/12/2011	12/11/2009	0		ZXXZ	All		0		pdf
1869	Public Sector Organization	Conselho Federal de Administracao	101	FALSE	TRUE	28	http://www.cfa.org.br		3/3/2008	3/3/2008	3/3/2008		TRUE	FALSE	BR	2			0								0		ZXXZ	All		0		
1870	Micro Entreprise	"Conserjes de Madrid, s.l."	101	FALSE	TRUE	80	http://www.conserjesdemadrid.com		10/26/2005	1/16/2008	12/13/2004		FALSE	FALSE	ES	0			0	11/13/2006	9/14/2006	12/13/2006	12/13/2007	11/13/2007	9/14/2007	12/13/2005	0		ZXXZ			0		
1871	SME	"Conservas Carcar, S.A."	14	FALSE	TRUE	82	http://www.conservascarcar.com		1/30/2008	1/30/2008	1/30/2008		TRUE	FALSE	ES	2			0	12/30/2009	10/31/2009	1/29/2010	1/29/2011	12/30/2010	10/31/2010	1/29/2009	0		ZXXZ	All		0		
1872	NGO Global	Conservation International	101	FALSE	TRUE	0	http://www.conservation.org		10/26/2005	7/25/2006	5/21/2003		TRUE	FALSE	US	2			0							5/20/2004			ZXXZ					
1873	SME	Conserves Stephan	14	FALSE	TRUE	65			10/26/2005	1/14/2008	6/18/2003		FALSE	FALSE	FR	0			0	5/18/2005	3/19/2005	6/17/2005	6/17/2006	5/18/2006	3/19/2006	6/17/2004	0		ZXXZ			1		
1874	Company	Consolidated Contractors Company	9	FALSE	TRUE	0			10/26/2005	7/28/2009	3/1/2001		TRUE	FALSE	GR	2			0	6/29/2010	4/30/2010	7/29/2010	7/29/2011	6/29/2011	4/30/2011	3/1/2002	0		ZXXZ	This feature was never implemented		0	87806823	
1875	SME	"Consorcio Agroindustrial, S.A."	1	FALSE	TRUE	49			10/26/2005		4/13/2004	4/13/2008	FALSE	FALSE	PE	3			0	3/14/2006	1/13/2006	4/13/2006	4/13/2007	3/14/2007	1/13/2007	4/13/2005			ZXXZ			3		
1876	SME	"Consorcio Tecno-Deah, S.A."	1	FALSE	FALSE	30			4/4/2008	4/4/2008			TRUE	FALSE	DO	2											0		ZXXZ	All		0		
1877	Company	Consort NT	17	FALSE	TRUE	450	http://www.consortnt.fr		10/26/2005		5/18/2004		TRUE	FALSE	FR	2			0	4/7/2010	2/6/2010	5/7/2010	5/7/2011	4/7/2011	2/6/2011	5/18/2005	2	MLCNT	EPA					
1878	Business Association Local	Consortium Centopercento Italiano	101	FALSE	TRUE	3	http://www.i-place.it		3/27/2006	3/27/2006	3/27/2006		TRUE	FALSE	IT	2			0							3/27/2007			ZXXZ					
1879	NGO Local	Consortium for Enhancement of Ukrainian Management Education	101	FALSE	TRUE	5	http://www.ceume.org.ua		5/9/2006	5/9/2006	5/9/2006		TRUE	FALSE	UA	2			0							5/9/2007			ZXXZ					
1880	Business Association Local	Consorzio Cooperative Costruzioni	101	FALSE	TRUE	190	http://www.ccc-acam.it		1/5/2007	1/5/2007	1/5/2007		TRUE	FALSE	IT	2			0							1/5/2008			ZXXZ					
1881	SME	Consorzio Tirreno Promo Tour S.R.L	30	FALSE	TRUE	13	http://www.promotour.it		6/14/2006	6/14/2006	6/14/2006		TRUE	FALSE	IT	0			0	5/14/2008	3/15/2008	6/13/2008	6/13/2009	5/14/2009	3/15/2009	6/14/2007			ZXXZ					
8798	SME	Construcciones Elgonsa S.L	9	FALSE	TRUE	20			12/16/2008	12/16/2008	12/16/2008		TRUE	FALSE	ES	2			0	11/16/2010	9/17/2010	12/16/2010	12/16/2011	11/16/2011	9/17/2011	12/16/2009	0		ZXXZ	All		0		pdf
9784	SME	Construcciones J. Saura S.A.	9	FALSE	TRUE	42			7/20/2009	7/20/2009	7/20/2009		TRUE	FALSE	ES	2			1	6/20/2011	4/21/2011	7/20/2011	7/19/2012	6/19/2012	4/20/2012	7/20/2010	1		ZXXZ	All		0	87806823	pdf
1882	Company	Construcciones Y Obras Llorente S.A. (Collosa)	9	FALSE	TRUE	500	http://www.collosa.es		6/14/2006	6/14/2006	6/14/2006		TRUE	FALSE	ES	2			0	1/21/2010	11/22/2009	2/20/2010	2/20/2011	1/21/2011	11/22/2010	6/14/2007			ZXXZ					
1883	Company	Construction concern Edinstvo	27	FALSE	TRUE	2000	http://www.edinstvo.aaanet.ru		9/25/2007	9/25/2007	9/25/2007		TRUE	FALSE	RU	2			0	8/25/2009	6/26/2009	9/24/2009	9/24/2010	8/25/2010	6/26/2010	9/24/2008	0		ZXXZ					
1884	Business Association Local	Construction Industry Development Council	101	FALSE	TRUE	0			10/26/2005		5/21/2003		TRUE	FALSE	IN	2			0							5/20/2004			ZXXZ					
1885	Company	Construction Maintenances and Services - CMS	32	FALSE	TRUE	250			6/23/2007	6/23/2007	6/23/2007		TRUE	FALSE	FR	1			0	5/23/2009	3/24/2009	6/22/2009	6/22/2010	5/23/2010	3/24/2010	6/22/2008			ZXXZ					
1886	SME	Construction Technology Institute	22	FALSE	FALSE	130			2/28/2008	4/14/2008	2/28/2008		FALSE	FALSE	ES	2			0	1/28/2010	11/29/2009	2/27/2010	2/27/2011	1/28/2011	11/29/2010	2/27/2009	0		ZXXZ	All		0		
1887	Academic	Construction Technology Institute (AIDICO)	101	FALSE	TRUE	130	http://www.aidico.es		4/11/2008	4/11/2008	4/11/2008		TRUE	FALSE	ES	2			0								0		ZXXZ	All		0		
1888	SME	Constructora Arco S.A.	9	FALSE	TRUE	110			10/26/2005		9/20/2004		TRUE	FALSE	PE	0			0	10/16/2007	8/17/2007	11/15/2007	11/14/2008	10/15/2008	8/16/2008	9/20/2005			ZXXZ					
1889	SME	"Constructora Chufani, S.A. de C.V."	9	FALSE	TRUE	71	http://www.chufani.com		8/23/2007	8/23/2007	7/31/2006		TRUE	FALSE	MX	0			0	6/30/2008	5/1/2008	7/30/2008	7/30/2009	6/30/2009	5/1/2009	8/22/2008	0		ZXXZ					
1890	SME	Constructora E Inmobiliaria Tlacho S.A de C.V.	9	FALSE	TRUE	40			8/23/2007	8/23/2007	7/31/2006		TRUE	FALSE	MX	0			0	6/30/2008	5/1/2008	7/30/2008	7/30/2009	6/30/2009	5/1/2009	8/22/2008	0		ZXXZ					
